GUID,ItemName,ElementName,ElementType,ElementCategory,ElementFamily Name,ElementSystem Classification,CADmep+Service,CADmep+Service Type,ElementFabrication Service Name,ElementSize,ElementNominal Diameter,ElementArea,CADmep+Area,ElementLength,CADmep+Length/Angle,AttributesLength,AutoCadLength,ElementWeight,Tekla QuantityWeight,CADmep+Weight,SDS2_GeneralMember_Net_Weight,Code,Description
48a41cdd-125e-42a7-8b24-1ef701c866cd,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866cf,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866d1,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866d3,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866d5,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866d7,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866d9,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866db,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866dd,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866df,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866e3,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866e7,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866e9,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866eb,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866ed,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866ef,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c866ff,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c867a0,Supply Diffuser - Round Neck,12x12 - 6 Neck,"FamilySymbol ""12x12 - 6 Neck"", #1004899",Air Terminals,Supply Air,Supply Air,,,,6ø,,2.608,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c867a2,Supply Diffuser - Round Neck,12x12 - 6 Neck,"FamilySymbol ""12x12 - 6 Neck"", #1004899",Air Terminals,Supply Air,Supply Air,,,,6ø,,2.608,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c867a3,Supply Diffuser - Round Neck,12x12 - 6 Neck,"FamilySymbol ""12x12 - 6 Neck"", #1004899",Air Terminals,Supply Air,Supply Air,,,,6ø,,2.608,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86800,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86802,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c8680d,Supply Diffuser - Round Neck,24X24 - 12 Neck,"FamilySymbol ""24X24 - 12 Neck"", #1004897",Air Terminals,Supply Air,Supply Air,,,,12ø,,9.297,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8680e,Supply Diffuser - Round Neck,24X24 - 12 Neck,"FamilySymbol ""24X24 - 12 Neck"", #1004897",Air Terminals,Supply Air,Supply Air,,,,12ø,,9.297,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8680f,Exhaust Grille - Round Neck,24x24 - 16 Neck,"FamilySymbol ""24x24 - 16 Neck"", #1005121",Air Terminals,Exhaust Air,Exhaust Air,,,,16ø,,6.154,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86812,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86816,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c8681e,Antec_Controls-Valves-Size(108-114)-Medium_Pressure-Slip_Connection-Horizontal-Price_Industries,VV - Size 114,"FamilySymbol ""VV - Size 114"", #1005146",Mechanical Equipment,Supply Air,Supply Air,,,,,,12.708,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8681f,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86825,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86827,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86829,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c8682b,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86838,Return Grille - Round Neck1,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1005016",Air Terminals,Return Air,Return Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86839,Return Grille - Round Neck1,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1005016",Air Terminals,Return Air,Return Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8683a,Return Grille - Round Neck1,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1005016",Air Terminals,Return Air,Return Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8683b,Return Grille - Round Neck1,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1005016",Air Terminals,Return Air,Return Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8683c,Supply Diffuser - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004896",Air Terminals,Supply Air,Supply Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8683d,Supply Diffuser - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004896",Air Terminals,Supply Air,Supply Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8683e,Supply Diffuser - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004896",Air Terminals,Supply Air,Supply Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8684a,M - Price-SDV-HWC,SDV Size 06,"FamilySymbol ""SDV Size 06"", #1004923",Mechanical Equipment,Supply Air,Supply Air,Hydronic Return,Hydronic Supply,Supply Air,Power,Hydronic Return,,,,,,37.921,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8684e,M - Price-SDV-HWC,SDV Size 06,"FamilySymbol ""SDV Size 06"", #1004923",Mechanical Equipment,Supply Air,Supply Air,Hydronic Return,Hydronic Supply,Supply Air,Power,Hydronic Return,,,,,,37.921,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86851,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86857,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86860,Return Grille - Round Neck1,24x24 - 12 Neck,"FamilySymbol ""24x24 - 12 Neck"", #1005017",Air Terminals,Return Air,Return Air,,,,12ø,,9.297,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86861,Supply Diffuser - Round Neck,24X24 - 12 Neck,"FamilySymbol ""24X24 - 12 Neck"", #1004897",Air Terminals,Supply Air,Supply Air,,,,12ø,,9.297,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86862,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86863,Supply Diffuser - Round Neck,24x24 - 14 Neck,"FamilySymbol ""24x24 - 14 Neck"", #1004898",Air Terminals,Supply Air,Supply Air,,,,14ø,,9.69,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86864,Supply Diffuser - Round Neck,24x24 - 14 Neck,"FamilySymbol ""24x24 - 14 Neck"", #1004898",Air Terminals,Supply Air,Supply Air,,,,14ø,,9.69,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86866,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86868,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86875,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86877,Supply Diffuser - Sidewall,Standard,"FamilySymbol ""Standard"", #1004853",Air Terminals,Supply Air,Supply Air,,,,14x14,,2.306,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86879,Return Grille - Round Neck1,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1005015",Air Terminals,Return Air,Return Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8687f,Flex Duct Round,Flex - Round,"FlexDuctType ""Flex - Round"", #139193",Flex Ducts,Supply Air,Supply Air,,,,,,,,,,,,,,,,23 33 46,Flexible Ducts
48a41cdd-125e-42a7-8b24-1ef701c86880,Return Grille - Round Neck,24x24 - 6 Neck,"FamilySymbol ""24x24 - 6 Neck"", #1004901",Air Terminals,Return Air,Return Air,,,,6ø,,8.486,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86881,Supply Diffuser - Round Neck,24x24 - 6 Neck,"FamilySymbol ""24x24 - 6 Neck"", #1004894",Air Terminals,Supply Air,Supply Air,,,,6ø,,8.486,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86882,Return Grille - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004902",Air Terminals,Return Air,Return Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86883,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86884,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86885,Exhaust Grille - Round Neck,12x12 - 8 Neck,"FamilySymbol ""12x12 - 8 Neck"", #1004851",Air Terminals,Exhaust Air,Exhaust Air,,,,8ø,,1.913,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86886,Return Grille - Round Neck,24x24 - 12 Neck,"FamilySymbol ""24x24 - 12 Neck"", #1004905",Air Terminals,Return Air,Return Air,,,,12ø,,9.297,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86887,Return Grille - Round Neck,24x24 - 12 Neck,"FamilySymbol ""24x24 - 12 Neck"", #1004905",Air Terminals,Return Air,Return Air,,,,12ø,,9.297,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86888,Return Grille - Round Neck,24x24 - 12 Neck,"FamilySymbol ""24x24 - 12 Neck"", #1004905",Air Terminals,Return Air,Return Air,,,,12ø,,9.297,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86889,Exhaust Grille - Round Neck,12x12 - 8 Neck,"FamilySymbol ""12x12 - 8 Neck"", #1004851",Air Terminals,Exhaust Air,Exhaust Air,,,,8ø,,1.913,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8688a,Exhaust Grille - Round Neck,12x12 - 8 Neck,"FamilySymbol ""12x12 - 8 Neck"", #1004851",Air Terminals,Exhaust Air,Exhaust Air,,,,8ø,,1.913,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8688b,Return Grille - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004903",Air Terminals,Return Air,Return Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8688c,Return Grille - Round Neck,24x24 - 6 Neck,"FamilySymbol ""24x24 - 6 Neck"", #1004901",Air Terminals,Return Air,Return Air,,,,6ø,,8.486,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8688d,Return Grille - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004902",Air Terminals,Return Air,Return Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8688e,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8688f,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86890,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86891,Exhaust Grille - Round Neck,12x12 - 8 Neck,"FamilySymbol ""12x12 - 8 Neck"", #1004851",Air Terminals,Exhaust Air,Exhaust Air,,,,8ø,,1.913,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86892,Supply Diffuser - Round Neck,12x12 - 6 Neck,"FamilySymbol ""12x12 - 6 Neck"", #1004899",Air Terminals,Supply Air,Supply Air,,,,6ø,,2.608,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86893,Supply Diffuser - Round Neck,12x12 - 6 Neck,"FamilySymbol ""12x12 - 6 Neck"", #1004899",Air Terminals,Supply Air,Supply Air,,,,6ø,,2.608,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86894,Exhaust Grille - Round Neck,24x24 - 6 Neck,"FamilySymbol ""24x24 - 6 Neck"", #1004846",Air Terminals,Exhaust Air,Exhaust Air,,,,6ø,,4.472,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86895,Supply Diffuser - Round Neck,24x24 - 6 Neck,"FamilySymbol ""24x24 - 6 Neck"", #1004894",Air Terminals,Supply Air,Supply Air,,,,6ø,,8.486,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86896,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86897,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86898,Exhaust Grille - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004848",Air Terminals,Exhaust Air,Exhaust Air,,,,10ø,,4.957,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c86899,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8689a,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8689b,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8689c,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8689d,Return Grille - Round Neck,24x24 - 6 Neck,"FamilySymbol ""24x24 - 6 Neck"", #1004901",Air Terminals,Return Air,Return Air,,,,6ø,,8.486,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8689e,Return Grille - Round Neck,24x24 - 12 Neck,"FamilySymbol ""24x24 - 12 Neck"", #1004905",Air Terminals,Return Air,Return Air,,,,12ø,,9.297,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c8689f,Exhaust Grille - Round Neck,12x12 - 8 Neck,"FamilySymbol ""12x12 - 8 Neck"", #1004851",Air Terminals,Exhaust Air,Exhaust Air,,,,8ø,,1.913,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a0,Exhaust Grille - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004848",Air Terminals,Exhaust Air,Exhaust Air,,,,10ø,,4.957,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a1,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a2,Return Grille - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004903",Air Terminals,Return Air,Return Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a3,Supply Diffuser - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004896",Air Terminals,Supply Air,Supply Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a4,Exhaust Grille - Round Neck,12x12 - 6 Neck,"FamilySymbol ""12x12 - 6 Neck"", #1004850",Air Terminals,Exhaust Air,Exhaust Air,,,,6ø,,1.605,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a5,Supply Diffuser - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004896",Air Terminals,Supply Air,Supply Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a6,Exhaust Grille - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004848",Air Terminals,Exhaust Air,Exhaust Air,,,,10ø,,4.957,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a7,Return Grille - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004902",Air Terminals,Return Air,Return Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a8,Supply Diffuser - Round Neck,24x24 - 6 Neck,"FamilySymbol ""24x24 - 6 Neck"", #1004894",Air Terminals,Supply Air,Supply Air,,,,6ø,,8.486,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868a9,Exhaust Grille - Round Neck,12x12 - 6 Neck,"FamilySymbol ""12x12 - 6 Neck"", #1004850",Air Terminals,Exhaust Air,Exhaust Air,,,,6ø,,1.605,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868aa,Return Grille - Round Neck,24x24 - 10 Neck,"FamilySymbol ""24x24 - 10 Neck"", #1004903",Air Terminals,Return Air,Return Air,,,,10ø,,8.969,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868ab,Supply Diffuser - Round Neck,24x24 - 8 Neck,"FamilySymbol ""24x24 - 8 Neck"", #1004895",Air Terminals,Supply Air,Supply Air,,,,8ø,,8.701,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868ac,Exhaust Grille - Round Neck,12x12 - 8 Neck,"FamilySymbol ""12x12 - 8 Neck"", #1004851",Air Terminals,Exhaust Air,Exhaust Air,,,,8ø,,1.913,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
48a41cdd-125e-42a7-8b24-1ef701c868ad,Supply Diffuser - Round Neck,12x12 - 6 Neck,"FamilySymbol ""12x12 - 6 Neck"", #1004899",Air Terminals,Supply Air,Supply Air,,,,6ø,,2.608,,,,,,,,,,23 37 13,"Diffusers, Registers, and Grilles"
